#36864
#36864
#36864
#0
#0
   Index      Gx      Gy      Gz
    5737  -24274  -12702  -17973
    5738    2106  -26277   19460
    5739   -2177    2934   32562
    5740   13608  -26135  -14331
    5741    9690  -28101   13787
    5742   24482   18917   10789
    5743   29707   12648   -5581
    5744    8667   31599    -113
    5745   -1194   14351   29432
    5746  -13807    1011   29698
    5747    3205  -28816   15264
    5748   31818   -2036   -7557
    5749   -7742   10261  -30140
    5750  -23838   21814    5434
    5751   31960   -5849    4240
    5752  -30545    7110   -9490
    5753  -21276     396   24916
    5754   16427   27151    8160
    5755   29597   11471    8127
    5756  -29871    1469  -13385
    5757    8783   14819  -27872
    5758    7568  -28872  -13519
    5759    -224   27774  -17383
    5760   12325   28631  -10098
    5761   -8241   22004   22837
    5762   17041  -16966  -22257
    5763   19938   13167  -22421
    5764  -21402  -24805     567
    5765   17270   27010    6769
    5766   20556   12597  -22190
    5767    2348  -31454    8876
    5768  -23249   -5008   22539
    5769   -7034  -26115   18498
    5770   20964   19902  -15428
    5771  -22061   20963  -12143
    5772  -21733  -13049  -20761
    5773  -23572  -22497   -3442
    5774   -2282   30650  -11358
    5775     534  -29413  -14429
    5776   16344   -2430   28295
    5777  -19967   25135   -6573
    5778   21939  -23019   -7901
    5779   28061   15786    6084
    5780   11994  -11409  -28277
    5781    1023  -26447  -19316
    5782  -24238   16475   14654
    5783  -24384  -21326    4924
    5784  -11880  -23379  -19644
    5785   14892  -18579   22509
    5786   -1468  -32350   -4998
    5787   19496  -26172    2932
    5788  -32644    2150    1832
    5789   21271   13977  -20636
    5790  -15967    8198  -27413
    5791     -24   32682   -2353
    5792   -8775   -7085  -30764
    5793   20492  -25210   -4260
    5794   -8908  -31304    3792
    5795  -18308  -25608    9094
    5796    2616  -11622  -30524
    5797  -25655   15041   13755
    5798   18695   15954  -21670
    5799   10363  -30476    6119
    5800  -17856   26545    7081
    5801   -8011  -26285   17848
    5802   -8917  -12188  -29079
    5803   23092      97   23246
    5804   -2364   31789   -7583
    5805    3393   31919   -6578
    5806   14455  -27088  -11441
    5807  -32467   -2517    3629
    5808  -21392   20887  -13406
    5809  -19313  -24973   -8773
    5810   15951   26858   -9892
    5811  -27873  -14963    8534
    5812  -27897  -13389   10776
    5813   -5369    2201   32249
    5814   -1608   14935   29120
    5815  -11194  -29191   -9807
    5816   25550   -4011  -20119
    5817   14772   -9969   27496
    5818  -13775  -26308  -13847
    5819  -27878  -16891    3333
    5820  -15652    8574   27479
    5821  -18236   -4399  -26865
    5822  -20488   20044  -15879
    5823   23849   21955   -4780
    5824   31787   -6106    5093
    5825     844  -19683   26182
    5826  -25020  -10326  -18465
    5827   10232   -5675   30606
    5828   18398   26766   -4326
    5829  -14666   22587   18665
    5830  -32451    4224    1653
    5831   -4227   30554  -11057
    5832   22663  -23236   -4482
    5833  -26582   12772   14279
    5834      96  -18157   27276
    5835   15764  -13109   25560
    5836    2242   22261  -23939
    5837    6962  -20118  -24908
    5838   19627   -4856   25784
    5839   16203   26654   10032
    5840   -7649  -10368  -30127
    5841  -24396  -21872     309
    5842    3971   19740   25850
    5843   31791   -2627   -7488
    5844  -10714  -27805  -13627
    5845  -18492  -20685  -17429
    5846  -23499   11720  -19598
    5847   17117  -26816   -7844
    5848   31007   -8580    6211
    5849   27957   -7852  -15178
    5850  -31738    1404    8024
    5851    4308  -25626   19959
    5852  -11890   16084  -25953
    5853   22698  -18241   15023
    5854  -20792  -23378    9737
    5855  -28264  -16494   -1660
    5856   -1680  -16308   28370
    5857  -11317   15689  -26446
    5858   17301  -27058    6494
    5859   25250   11455  -17460
    5860    7202    9081  -30648
    5861  -25807   19499    5233
    5862   21750    9883   22425
    5863    3951  -32313    3728
    5864  -19709   13750   22273
    5865  -26426    1194  -19335
    5866  -29019   12977    7946
    5867  -10508  -22513  -21362
    5868   17522   24008  -13792
    5869   -6543   -5930  -31554
    5870  -18101  -23908   13204
    5871   12548   -6199   29627
    5872   26014   11429   16318
    5873   26640   -8994   16824
    5874   31150    9781    2758
    5875   14133   25883  -14282
    5876  -27630   -5538  -16719
    5877   18688   22985  -14003
    5878    -434   12341   30351
    5879   21379  -17467  -17648
    5880   -6158  -32089    2445
    5881  -21274   15727  -19331
    5882   31434    8177   -4322
    5883   22599   -3626  -23447
    5884  -12690  -29088   -8153
    5885  -24928    9063   19238
    5886    9722  -23640   20500
    5887   16347  -10304   26462
    5888    9394   31279    2645
    5889  -21862  -12718   20830
    5890   28724   -7875   13658
    5891   -2059   13164  -29935
    5892  -14163   18295  -23202
    5893   25747  -10263  -17475
    5894  -26411  -10026  -16599
    5895  -16794  -18019  -21607
    5896   12354  -24891  -17362
    5897   23120  -17961  -14714
    5898  -11307    8361   29595
    5899  -30079    8240  -10048
    5900  -29680    4037  -13282
    5901  -26036   18881   -6263
    5902   16761  -24994  -12960
    5903  -15174   23644   16862
    5904  -29613   10594   -9191
    5905  -21648    -869  -24581
    5906  -18280   26086    7679
    5907   31188   -3359   -9468
    5908  -13797  -28330   -8982
    5909    6151   15367  -28278
    5910     639   22233   24061
    5911   26761   18705   -2759
    5912  -10842  -13780  -27680
    5913   18948   -3233   26536
    5914  -13383  -26265  -14306
    5915  -30536   -9245    7462
    5916  -26007  -16874   10607
    5917   -7696  -25059  -19658
    5918    9577    8558   30144
    5919   25364   17698   10820
    5920  -23111  -23070    2706
    5921   16658  -14542   24180
    5922   21215   24690    3738
    5923   -5340   -7836  -31364
    5924   12501  -30267   -1135
    5925  -24549   -7977   20183
    5926  -24742   14909   15466
    5927   -5690   31919    4738
    5928   -2852   -5486  -32178
    5929  -23018  -18417   14304
    5930  -22552  -23538   -3314
    5931   18455   24972   10460
    5932   26584    9570   16593
    5933   18171   18564   19970
    5934   -8976    6402  -30856
    5935  -26864   -3964   18337
    5936   10293   30793    4413
    5937  -16981    3694  -27778
    5938    1501  -28398  -16277
    5939  -18920   11775  -24021
    5940   16337  -28087    4225
    5941  -31414    8923    2685
    5942   14166   -8655  -28250
    5943    5737    4024   32008
    5944   24838  -13807  -16311
    5945  -22118  -20933  -12092
    5946  -14139   26515  -13063
    5947    1731   13036  -30012
    5948  -32527    3502    1828
    5949   23705   16002  -15988
    5950   28331  -15336   -5982
    5951  -11860    8539   29327
    5952  -16753    6163   27477
    5953   19519    8749  -24821
    5954  -31399   -7173    6025
    5955  -29653  -10474   -9197
    5956   -1975   29380   14372
    5957   27584  -17618    1543
    5958   28692    2180  -15672
    5959   -5062  -32370    -453
    5960   14282  -18052   23319
    5961  -28974   -4226   14706
    5962  -21859  -14387  -19718
    5963  -23850     619  -22459
    5964   29357   11821   -8488
    5965  -14444  -17360   23741
    5966  -13061   27503   12108
    5967   31535   -1363    8794
    5968    1801   22757  -23505
    5969  -10606  -14180  -27570
    5970    8914   19661   24650
    5971  -12617   29787   -5214
    5972  -31473   -9080    -808
    5973  -13881   29567   -2600
    5974   26121   19755    1027
    5975    1968  -29095  -14942
    5976   17414  -21470  -17590
    5977   -1270   19659   26183
    5978   -4351  -18367   26783
    5979  -30922    8447    6792
    5980  -31399   -3119   -8831
    5981  -14903   28457    6461
    5982  -24646   18556   11041
    5983  -20016   -2105   25857
    5984  -18030   -4148  -27043
    5985   32199   -5508    2556
    5986   32383   -1734   -4688
    5987   10612  -30035    7677
    5988    3023   32398    3858
    5989   25761   -9340  -17966
    5990   19520    4571  -25917
    5991   -5794    2973  -32113
    5992  -12199    9497  -28890
    5993  -25500  -16979  -11622
    5994   25352   -9772   18315
    5995  -29416   -9596  -10781
    5996   -2044   31750    7835
    5997   -3128   -4532   32300
    5998  -30174   -8311    9699
    5999    2251  -32585    2606
    6000  -11639  -25106  -17546
    6001  -28641   -2513   15717
    6002  -18542    8943   25492
    6003   12775  -18827   23579
    6004   -1635  -32102    6360
    6005  -30766   -4924   10141
    6006   12829   13014   27197
    6007   25187   20495   -4378
    6008  -26849   12764  -13777
    6009  -30501    8284    8642
    6010   16135  -25171  -13406
    6011   25978  -18298    7997
    6012   -8861  -10766  -29651
    6013     849   -4722   32413
    6014    8970   24978  -19216
    6015  -12955  -29263    7035
    6016   -7490  -30296   -9985
    6017    1361  -29465   14269
    6018    2881  -10418  -30932
    6019   -7658  -14464  -28386
    6020   12446   11639   27987
    6021   -4313  -18035  -27014
    6022  -21763   21894  -10983
    6023    3968   32480    1715
    6024    4483  -27890  -16603
    6025  -30556   11491    2811
    6026   -5288  -26587   18406
    6027   32228   -5739    1434
    6028    9926  -13184   28307
    6029   -7905   21825  -23126
    6030   30324  -11151   -5454
    6031   27445  -10635  -14398
    6032  -31076    8160    6428
    6033    2510  -12026  -30376
    6034  -14703    6316  -28593
    6035  -29530   -8177  -11607
    6036  -10580  -16400  -26319
    6037  -23893   -5934  -21623
    6038   30710    7697   -8443
    6039     263   12802  -30161
    6040  -18739  -23118   13712
    6041   14193   28043    9262
    6042   15334  -19552  -21360
    6043  -14403    6547  -28693
    6044   30691   -9708   -6116
    6045  -24751  -21335   -2420
    6046  -18256  -18992  -19484
    6047   14105  -16976   24218
    6048   27903  -15933    6418
    6049   -9308   -3149  -31258
    6050    8355  -17851   26176
    6051  -31437    8708   -3083
    6052   15049   -2874  -28964
    6053   20182     743  -25802
    6054    2164    1438   32663
    6055   17531  -13783   24006
    6056   21194  -23821    7549
    6057   -8781    5957  -31001
    6058  -13710   27393  -11630
    6059    3469   32496   -2373
    6060    1406   19523  -26278
    6061   31234   -8743    4652
    6062  -22424  -20990  -11411
    6063   30524   11462   -3244
    6064   -9119  -31056    5101
    6065   -1666   17163  -27862
    6066    9969   11521  -29009
    6067  -17991  -24079  -13044
    6068  -32006    6872    1423
    6069    1565   32477    4055
    6070   26535   -9094  -16936
    6071  -18273    2863   27047
    6072  -23659    7630   21346
    6073    5988  -32009   -3634
    6074   -8671     675   31591
    6075   23440   22313    5129
    6076    9540  -26071  -17404
    6077    9666   23789   20354
    6078  -30294   12072   -3193
    6079  -28344   -1325  -16385
    6080  -13522     -66   29846
    6081  -16187  -16223  -23418
    6082   29287  -14670     823
    6083   10809     582   30927
    6084   31115   -3318    9720
    6085   10265   30196    7514
    6086  -20115   25789   -1988
    6087   32237   -2909    5097
    6088  -18527    1960   26955
    6089   15648   27622   -8111
    6090   26601   -7077  -17775
    6091   32035   -4723   -5011
    6092   -9807   27520  -14837
    6093  -16338  -28169   -3632
    6094   17804   26207    8356
    6095  -29484   14112    2270
    6096  -30638   -8864   -7507
    6097    3940   21428   24473
    6098   28283  -10124  -13083
    6099  -31313    7085   -6551
    6100  -32076    6589    1161
    6101   14015    7257  -28715
    6102   -6707   26809  -17604
    6103   10090  -18621  -25002
    6104  -15800  -11518  -26293
    6105   -6652   19372   25576
    6106    7549    9034  -30578
    6107  -16690   17362   22218
    6108  -23994   22309     476
    6109   20094   -5390  -25314
    6110   24154  -22132    -626
    6111    9379   30712    6516
    6112   15984    9848  -26854
    6113   -9235    2489   31339
    6114   22446   21662   10027
    6115   11389  -30617   -2547
    6116   13919   17653   23838
    6117    3400   28644  -15542
    6118   -6669  -24051   21230
    6119    5528  -30290  -11207
    6120   -5834  -14256   28920
    6121   20717   19058  -16769
    6122   -6637  -11499   29956
    6123  -32570   -3511     709
    6124   30899   10049    4232
    6125    4353   -2803   32355
    6126   21423  -17301   17758
    6127   22590   20357  -12202
    6128  -13619    6976  -28974
    6129  -10594   -8288  -29878
    6130  -18662   17458   20508
    6131    -382   32254   -5762
    6132    4879  -31499   -7591
